"CT_ID_10","PropViol2010","PropViol2011","PropViol2012","PropViol2013","PropViol2014","PropViol2015","PropViol2016","PropViol2017","PropViol2018","PropViol2019","PropViol2020","CodeViol2010","CodeViol2011","CodeViol2012","CodeViol2013","CodeViol2014","CodeViol2015","CodeViol2016","CodeViol2017","CodeViol2018","CodeViol2019","CodeViol2020","TotPop","PropViol2010_rate","PropViol2011_rate","PropViol2012_rate","PropViol2013_rate","PropViol2014_rate","PropViol2015_rate","PropViol2016_rate","PropViol2017_rate","PropViol2018_rate","PropViol2019_rate","PropViol2020_rate","CodeViol2010_rate","CodeViol2011_rate","CodeViol2012_rate","CodeViol2013_rate","CodeViol2014_rate","CodeViol2015_rate","CodeViol2016_rate","CodeViol2017_rate","CodeViol2018_rate","CodeViol2019_rate","CodeViol2020_rate"
25025090200,2,1,10,6,25,23,20,3,4,5,8,274,135,78,125,217,157,301,367,434,109,114,2587,7.73096250483185,3.86548125241593,38.6548125241593,23.1928875144956,96.6370313103981,88.9060688055663,77.3096250483185,11.5964437572478,15.4619250096637,19.3274062620796,30.9238500193274,1059.14186316196,521.83996907615,301.507537688442,483.185156551991,838.809431774256,606.8805566293,1163.50985697719,1418.63161963664,1677.61886354851,421.337456513336,440.664862775416
25025090300,8,5,21,10,34,51,51,17,4,8,14,199,148,120,135,162,169,255,436,465,87,223,3469,23.0614009801095,14.4133756125685,60.5361775727875,28.8267512251369,98.0109541654655,147.016431248198,147.016431248198,49.0054770827328,11.5307004900548,23.0614009801095,40.3574517151917,573.652349380225,426.635918132027,345.921014701643,389.161141539349,466.993369847218,487.172095704814,735.082156240992,1256.84635341597,1340.44393196887,250.792735658691,642.836552320553
25025090400,11,14,10,8,34,89,10,5,11,7,6,240,163,137,176,339,372,353,457,630,592,497,4318,25.4747568318666,32.422417786012,23.1588698471515,18.5270958777212,78.740157480315,206.113941639648,23.1588698471515,11.5794349235757,25.4747568318666,16.211208893006,13.8953219082909,555.812876331635,377.489578508569,317.276516905975,407.596109309866,785.085687818435,861.509958314034,817.508105604447,1058.36035201482,1459.00880037054,1371.00509495137,1150.99583140343
25025090600,3,15,11,16,23,28,18,8,6,11,4,180,72,89,142,140,331,549,520,388,464,401,2599,11.5429011158138,57.7145055790689,42.3239707579838,61.5621392843401,88.4955752212389,107.733743747595,69.2574066948826,30.7810696421701,23.0858022316276,42.3239707579838,15.390534821085,692.574066948826,277.029626779531,342.439399769142,546.363986148519,538.668718737976,1273.56675644479,2112.35090419392,2000.76952674105,1492.88187764525,1785.30203924586,1542.90111581377
25025090700,7,4,8,6,29,59,31,5,4,5,6,339,253,193,130,117,222,231,295,296,280,424,3884,18.0226570545829,10.2986611740474,20.5973223480947,15.4479917610711,74.6652935118435,151.905252317199,79.8146240988671,12.8733264675592,10.2986611740474,12.8733264675592,15.4479917610711,872.811534500515,651.390319258496,496.910401647786,334.70648815654,301.235839340886,571.575695159629,594.747682801236,759.526261585994,762.100926879506,720.906282183316,1091.65808444902
25025090901,0,0,1,0,0,2,1,3,0,0,0,0,0,1,0,0,1,0,2,1,0,0,3789,0,0,2.63921879123779,0,0,5.27843758247559,2.63921879123779,7.91765637371338,0,0,0,0,0,2.63921879123779,0,0,2.63921879123779,0,5.27843758247559,2.63921879123779,0,0
25025091001,13,8,9,6,13,17,5,5,9,19,6,239,155,183,139,158,201,382,274,206,199,131,2967,43.8153016514998,26.9632625547691,30.3336703741153,20.2224469160768,43.8153016514998,57.2969329288844,16.8520390967307,16.8520390967307,30.3336703741153,64.0377485675767,20.2224469160768,805.527468823728,522.413211998652,616.784630940344,468.486686889114,532.52443545669,677.451971688574,1287.49578699023,923.491742500843,694.304010785305,670.711156049882,441.523424334344
25025091100,9,10,13,13,24,55,45,6,1,6,7,294,263,214,284,205,259,420,362,325,470,352,4758,18.9155107187894,21.0172341319882,27.3224043715847,27.3224043715847,50.4413619167718,115.594787725935,94.577553593947,12.6103404791929,2.10172341319882,12.6103404791929,14.7120638923918,617.906683480454,552.75325767129,449.768810424548,596.889449348466,430.853299705759,544.346364018495,882.723833543506,760.823875577974,683.060109289618,987.810004203447,739.806641445986
25025091200,29,5,15,5,35,49,29,7,2,1,0,267,80,149,103,114,167,159,196,538,242,319,3265,88.8208269525268,15.3139356814701,45.9418070444104,15.3139356814701,107.197549770291,150.076569678407,88.8208269525268,21.4395099540582,6.12557427258805,3.06278713629403,0,817.764165390505,245.022970903522,456.35528330781,315.467075038285,349.157733537519,511.485451761103,486.98315467075,600.306278713629,1647.77947932619,741.194486983155,977.029096477795
25025091300,3,5,4,4,17,22,8,5,2,8,1,223,78,128,146,162,224,291,364,298,200,176,2561,11.7141741507224,19.5236235845373,15.6188988676298,15.6188988676298,66.3803201874268,85.9039437719641,31.2377977352597,19.5236235845373,7.80944943381492,31.2377977352597,3.90472471690746,870.753611870363,304.568527918782,499.804763764155,570.089808668489,632.565404139008,874.658336587271,1136.27489262007,1421.31979695431,1163.60796563842,780.944943381492,687.231550175713
25025091400,5,10,18,6,13,11,6,7,2,4,0,134,77,42,52,60,191,320,201,457,416,222,3165,15.7977883096367,31.5955766192733,56.8720379146919,18.957345971564,41.0742496050553,34.7551342812006,18.957345971564,22.1169036334913,6.31911532385466,12.6382306477093,0,423.380726698262,243.285939968404,132.701421800948,164.296998420221,189.57345971564,603.47551342812,1011.05845181675,635.071090047393,1443.91785150079,1314.37598736177,701.421800947867
25025091500,16,8,14,12,36,75,61,6,8,3,4,322,184,207,340,486,525,572,543,551,430,339,5048,31.6957210776545,15.8478605388273,27.7337559429477,23.7717908082409,71.3153724247227,148.573692551506,120.839936608558,11.8858954041204,15.8478605388273,5.94294770206022,7.92393026941363,637.876386687797,364.500792393027,410.063391442155,673.534072900158,962.757527733756,1040.01584786054,1133.12202852615,1075.6735340729,1091.52139461173,851.822503961965,671.553090332805
